228000042001010102001   5310 #0001    N 072755ACDCCDBCCDCCDCDEDCADBCAAAEBBCBDBDEACCEDAEECCDDBBBBACDAEEBCBC                              
228000043001010102001   5310 #0001    N 072756CDBDAEDDECDBEDECBBEECACEBECBCDDADDABAACEABCEAADDEEBCACCABBCE                              
228000044001010102001   5310 #0001    N 072757CCACBCEABEBDDEABADBBACACBCEDEADACDACBACBEBDBADBDACCECACEDCAB                              
228000045001010102001   5310 #0001    N 072758CCBAABBBADBACECDADCDDCEBEEAAACCEBDEBEEDDEDADEDBECCBADCBBCBCD                              
228000046001010102001   5310 #0001    N 072759              DC CCC  D  CB D AEBCEEACBDD AA    B ECCDBEEAE                               
228000047001010102001   5310 #0001    N 072760CBBBEDBBACBBAACCBCCDDAEDBDEDBCEBDEEBEBDCEAECCCAAEBBDEBDAEBEA                              
228000048001010102001   5310 #0001    N 072761                                                                                          
228000049001010102001   5310 #0001    N 072762AEBDADCCBEADCDCEBBDEEDADBDEDBBDBCDAAEDCBAABBAECBADBEDAEDDBAB                              
228000050001010102001   5310 #0001    N 072763ECCDEDBBBBCAECABABDDAACACCDAACEACCBDEEDADEACDBAACEBCEBABCBBA                              
228000051001010102001   5310 #0001    N 072764CBEBBCDDCEADCEBEEAECCDCCBCECDEBEADCEAABACCCACAEAADBCADDDADBA                              
228000052001010102001   5310 #0001    N 072765DBBBCCABAAEEDEBEABADDEABCCEDAEAEAAEAABAAAEACCCBCABEACBABBABC                              
228000053001010102001   5310 #0001    N 072766EABBBACBDEDEBBDCCDBADAAACACABDBCDCABBAEAADAEDACEAEADBBCBABDD                              
228000054001010102001   5310 #0001    N 072767CBCADCBACBDBCDECBCEEBCBCACACCDEAEEABCBCBECABBADCEDABEEADDECC                              
228000055001010102001   5310 #0001    N 072768EDCDACECBDCBACCADEACECBCAAEDADECABCDACEBBDCDABDDEBEBCADACDCE                              
228000056001010102001   5310 #0001    N 072769EBDEBBECADEBECBCAADDCAAEDBBADECCBAEACDBACADAECEBCEEBCCDAABEA                              
228000057001010102001   5310 #0001    N 072770CDDDABABACCEADAEBDCAABEAAEDEDDEBDEBBEEDDCEECDAEEBADADEEAEDCC                              
228000058001010102001   5310 #0001    N 072771EBAACBDAABDBDDACACDACDBBDABADDABBADABAACDEBAEADDCAACCDADDCBA                              
